study_programme_name,hogeschool,study_programme_type,study_programme_location,study_programme_language,study_programme_length,text
engineering,HZ University of Applied Sciences,B,Middelburg,"Nederlands, Engels",4 jaar,"Met techniek kun je de wereld veranderen. Denk bijvoorbeeld aan robots die zorgen voor ouderen, boten die op zonne-energie varen of een machine die plastic uit de oceaan vist. Er is veel vraag naar technische oplossingen die bijdragen aan een duurzame wereld. Ben jij nieuwsgierig, vindingrijk en heb je interesse in techniek? Ontdek hoe jij straks je steentje bijdraagt met de bachelor Engineering! Als je kiest voor Engineering aan de HZ word je breed technisch opgeleid tot een echte probleemoplosser. Je leert om technische uitdagingen zo duurzaam, klimaatneutraal en maatschappelijk verantwoord mogelijk op te lossen. Zo leer je hoe je ontwerpt met minder grondstoffen, minder afval en minder energie. Je leert tijdens deze opleiding: methodes om een probleem op te lossen met techniek; om een ontwerp van een product of een proces te maken; hoe je een product of proces verbetert; hoe systemen in elkaar steken; op welke manier je techniek kunt gebruiken om producten of processen duurzaam te maken; hoe je innovatieve machines en producten maakt. In je eerste jaar kies je voor lessen in het Engels of in het Nederlands. Vanaf jaar 2 zijn alle lessen in het Engels. In beide talen krijg je exact dezelfde vakken met dezelfde opdrachten. Tijdens het eerste jaar oriÃ«nteer je je op wat je allemaal kunt met techniek. Je maakt onder andere kennis met werktuigbouwkunde, elektrotechniek en energie- en procestechniek. Na het behalen van je propedeuse kies je een studierichting: er is een technische richting en een creatieve richting. Later in de opleiding kies je voor een specifieke studieroute. Je werkt veel in groepjes met andere studenten aan opdrachten van echte bedrijven. Nadat je een theoretische uitleg hebt gehad, ga je aan de slag om je kennis toe te passen. Je leert hoe je zelfstandig en gestructureerd aan een project werkt, hoe je een opdracht eerst onderzoekt en vervolgens een plan van aanpak maakt en hoe je goed communiceert met je opdrachtgevers en je medestudenten."
hbo-ict,HZ University of Applied Sciences,B,Middelburg,"Nederlands, Engels",4 jaar,"Een serie bingewatchen op Netflix, een Tikkie sturen, even whatsappen of luisteren naar Spotify? Allemaal mogelijk dankzij ICT! We leven in een connected wereld waarin fysieke voorwerpen massaal worden gekoppeld aan het internet. Denk aan een bewakingscamera die een bericht stuurt naar je smartphone als er een persoon door je tuin loopt. Of aan AI (kunstmatige intelligentie) waarbij een zelflerend algoritme leert of het veilig is om een straat over te steken. ICT is het vakgebied dat deze ontwikkelingen mogelijk maakt en creÃ«ert. Vaak wordt bij ICT aan programmeren en systeembeheer gedacht. Maar het is zoveel meer dan dat. Brainstorm over een goede softwareoplossing voor een klant, verzin een cloudoplossing, bouw een nieuwe applicatie, verzamel en interpreteer data om een bedrijf te adviseren of houd je bezig met cyber security. De mogelijkheden zijn eindeloos. Of je nu meer de business kant op wilt of juist de technische kant. Wij helpen je tijdens de opleiding te ontdekken welke richting het beste bij je past Ã©n we leren je alles volgens de nieuwste technologieÃ«n en trends. Naast het ontwikkelen van je eigen vaardigheden, werk je veel in multidisciplinaire teams. Dit doen we agile. Niet: werken volgens die ene, beschreven perfecte aanpak. Wel: voldoen aan je klantvraag en deze snel, flexibel en samen met je team out of the box op kunnen lossen. Eigenlijk zoals je dat straks gaat doen voor een bedrijf. Je kijkt hierbij niet alleen naar je projecten, maar ook naar je eigen ontwikkeling als professional. Wil je graag werken in een van de meest innovatieve en toonaangevende sectoren van dit moment? En kick je op technologie, innovatie, creativiteit en wil je graag dingen bedenken, ontwikkelen of programmeren? Kies dan voor HBO-ICT aan de HZ!"
logistics engineering,HZ University of Applied Sciences,B,Vlissingen,"Nederlands, Engels",4 jaar,"Nieuwsgierig hoe de bezorger zo snel met jouw nieuwe telefoon aan de deur staat? Je ontdekt het bij de opleiding Logistics Engineering, waar je alles te weten komt over management en logistiek in bedrijven en organisaties. Vandaag besteld, morgen in huis. Het lijkt simpel, maar het proces erachter is complex. Hoe kan het dat je nieuwe sneakers zo snel bij jou thuis worden geleverd, ook al komen ze van de andere kant van de wereld? Grote bedrijven als bol.com, DHL en Amazon staan iedere dag weer voor de uitdaging hun producten op tijd bij hun klant te leveren. Daarnaast zorgen nieuwe technieken en methoden ervoor dat bedrijven constant bezig zijn met hun logistieke proces. Denk hierbij aan de inzet van zelfrijdende trucks, drones die producten aan huis leveren of het gebruik van robots in magazijnen. Logistiek is overal, of het nu gaat om producten, evenementen, informatie of mensen. Tijdens de vierjarige opleiding Logistics Engineering leer je al deze processen in bedrijven en organisaties te analyseren, verbeteren, te plannen of te (her) ontwerpen. Veel van wat je leert pas je gelijk toe in de praktijk door middel van stages en projecten. De kans op een baan met deze opleiding is groot: werkgevers in Nederland en het buitenland staan te springen om logistiek managementtalent. Je kunt de opleiding zowel in het Engels als in het Nederlands volgen. Kies je voor de Engelstalige opleiding, dan kom je in een klas met buitenlandse studenten."
maritiem officier,HZ University of Applied Sciences,B,Vlissingen,Nederlands,4 jaar,"Als Maritiem Officier is de haven of de zee jouw thuis. Je vindt werken met schepen fantastisch, of ze nu op zee varen of in de haven liggen. Ben jij die zeeman of vrouw? Kies dan voor de opleiding Maritiem Officier. Aan boord ben jij degene die zorg draagt voor de navigatie, de reisvoorbereiding, de technische installaties in de machinekamer, de lading Ã©n het schip. Je gaat om met geavanceerde navigatie- en communicatieapparatuur en staat klaar voor je bemanning. Je staat stevig in je schoenen, want tijdens noodsituaties ben jij de alleskunner. Van scheepswerktuigkundige tot navigator en meteoroloog tot brandweerman en eerstehulpverlener. De baankansen, inclusief bovengemiddeld salaris, zijn uitstekend. Verken jij straks de wereld als maritiem officier, op zee of aan wal?"
technische bedrijfskunde,HZ University of Applied Sciences,B,Middelburg,Engels,4 jaar,"Tijdens de opleiding Technische Bedrijfskunde leer je techniek, management en economie zo in te zetten dat je in staat bent productieprocessen te verbeteren of organisaties winstgevend of milieuvriendelijker te maken. De opleiding is Engelstalig, zodat je straks gemakkelijk over de hele wereld en binnen internationale organisaties in Nederland aan de slag kunt. Naast je interesse in techniek, bedenk je graag slimme oplossingen op zowel het technische als het bedrijfskundige vlak. Je bent een duizendpoot en je kunt in diverse sectoren van een organisatie aan de slag. Of het nu bij de planning, inkoop, productie of distributie is. Je bent een probleemoplosser die zonder moeite productiemiddelen en processen (her)ontwerpt, verbetert en optimaliseert op basis van technologie, data, economie en organisatiekunde. Je komt te werken in het bedrijfsleven, bij de overheid of in de industrie. Wil jij straks aan de slag als asset manager, business consultant of projectmanager? Met de opleiding Technische Bedrijfskunde word je opgeleid tot ingenieur en een technisch professional die breed inzetbaar is."
watermanagement,HZ University of Applied Sciences,B,Middelburg,"Nederlands, Engels",4 jaar,"Hoe gaan we om met overstromingen, zeespiegelstijging, droogte, overbevissing, vervuiling en plastic soep? Hoe stroomt regenwater na een hevige bui weg zonder overlast te veroorzaken? Hoe blijft een stad leefbaar ondanks extreme hitte? En hoe zorg je voor voldoende schoon drinkwater voor onze groeiende wereldbevolking? Deze uitdagingen spelen wereldwijd. Vooral in deltagebieden waar rivieren en zee samenkomen en het land onder de zeespiegel ligt. Meer dan de helft van de wereldbevolking leeft op dit moment in deltaâ€™s. Naar verwachting zal dit percentage in 2050 zelfs oplopen tot 70%. Watermanagers bedenken oplossingen voor uitdagingen voor ons watersysteem en de effecten van klimaatverandering hierop. Hoe wil jij jouw steentje bijdragen aan voldoende zoet water, schone zeeÃ«n, gezonde ecosystemen, waterveiligheid en een klimaatbestendige leefomgeving?"
river delta development (joint degree),HZ University of Applied Sciences,M,"Middelburg, Velp, Rotterdam",Nederlands,2 jaar,"Wil je een cruciale rol spelen in het vormgeven van onze toekomstige delta's? Ga aan de slag met de meest urgente uitdagingen van deze eeuw en kies voor River Delta Development! Rivierdelta's vormen niet alleen een thuis voor miljoenen mensen en diverse ecosystemen, maar zijn ook essentieel voor wereldwijde voedselproductie en economische activiteiten. Door klimaatverandering, zeespiegelstijging en overbevolking staan deze gebieden onder druk. Overstromingen, bodemdaling en verzilting van grondwater zijn slechts enkele van de uitdagingen waar we voor staan. Daarom hebben we visionairs nodig die bruggen kunnen slaan tussen ecologie, technologie en samenleving. De opleiding bereidt je voor op een rol als 'facilitator of change', een professional die technologische veranderingen in de praktijk brengt, zodat mens en natuur harmonieus kunnen samenleven met water. De focus van de opleiding ligt op het ontwikkelen van ideeÃ«n en oplossingen waarbij je luistert naar stakeholders en hen betrekt bij duurzame, breed gedragen langetermijnoplossingen. Theoretische kennis over de werking van deltasystemen combineer je met praktijkgerichte opdrachten in â€˜Living Labsâ€™, echte locaties in deltagebieden waar je samenwerkt met lokale gemeenschappen, bedrijven en beleidsmakers. Hoe ontwerp je bijvoorbeeld een klimaatbestendige oever voor het Grevelingenmeer waar alle partijen achter staan? Je kijkt naar technologische mogelijkheden, kosten en risico's bij waterpeilstijgingen en de behoeften van bewoners en boeren. Deze master is een unieke joint degree van drie hogescholen met expertise in water: HZ University of Applied Sciences (kustgebied), Van Hall Larenstein Hogeschool (riviersystemen) en Hogeschool Rotterdam (stedelijk water). Studeren en werken op deze drie locaties vergroot je begrip van verschillende deltagebieden en je netwerk binnen het vakgebied. Na je studie kun je aan de slag bij internationale organisaties, adviesbureaus, overheidsinstanties of NGO's. Of je nu kiest voor een carriÃ¨re als stadsplanner in een metropool aan de waterkant, een adviseur voor duurzame landbouw in een vruchtbare delta of een onderzoeker van gezonde riviersystemen â€“ de wereld ligt aan je voeten."
built environment,HZ University of Applied Sciences,AD,Roosendaal,Nederlands,2 jaar,"Jij maakt onze wereld. Je ontwerpt en realiseert de woonomgeving. Zo maak je woonruimte groener en mooier. Hoe? Dat leer je bij de 2-jarige hbo-opleiding Built Environment. Bij de opleiding Built Environment komen bouwkunde, civiele techniek en ruimtelijke ontwikkeling samen. Met andere woorden: Je leert hoe je gebouwen, wegen en bruggen ontwerpt en aanlegt. En hoe je gebieden inricht. Hiervoor combineer je techniek en creativiteit. Tegelijkertijd denk je na over zaken als woningnood, energietransitie en klimaat. Met jouw werk draag je bij aan een oplossing en lever je een belangrijke bijdrage aan de maatschappij. Goed om te weten: bedrijven toetsen ons lesprogramma. Zo leer je precies dÃ¡t wat de maatschappij vraagt. De opleiding is praktijkgericht. Je loopt stage, volgt modules en werkt aan projecten. Zo ga je bijvoorbeeld met een groepje studenten onderzoeken hoe het met de waterafvoer is gesteld in de gemeente Roosendaal. Een docent begeleidt je hierbij. Geleidelijk neemt die begeleiding af en pak je meer zaken zelf op. Goed om te weten: bij ons krijg je geen toetsen. We beoordelen je op opdrachten, presentaties en projecten. De opleiding is breed. Je oriÃ«nteert je op verschillende beroepsrichtingen. Door gericht je stageplek te kiezen, kun je al wat ervaring opdoen in een bepaalde hoek. Bijvoorbeeld in de richting van: BE-Designer, BE-Engineer, en BE-Manager."
energietransitie engineer,HZ University of Applied Sciences,AD,Roosendaal,Nederlands,2 jaar,"Het leven beter, makkelijker en duurzamer maken! Dat leer je bij Engineering. Na deze hbo-opleiding ga je bijvoorbeeld robotica ontwikkelen voor de gezondheidszorg, processen verduurzamen binnen de energiebranche of vernieuwende producten otwikkelen voor consumenten. Engineering is een brede opleiding met een praktische insteek. Al tijdens de opleiding werk je aan oplossingen voor technische vraagstukken. Denk aan een autofabriek die wil automatiseren of een zorginstelling die een speeltoestel wil voor kinderen met een beperking. Bij elk vraagstuk houd je de opdrachtgever in gedachten. Je stelt verdiepende vragen en komt zo tot een pakket van eisen en wensen. Op basis daarvan maak je een technisch ontwerp en uiteindelijk een product. Na de opleiding ben je breed inzetbaar als engineer. Je kunt uit de voeten met elektrotechniek, werktuigbouwkunde en mechatronica. Waar het accent ligt tijdens jouw opleiding, dat bepaal je zelf! De vaardigheden leer je in de praktijk. Bijvoorbeeld tijdens een opdracht van een installatiebedrijf. Ook de lessen zijn praktisch. Zo vertalen onze docenten alle theorie naar de praktijk. Zelfs bij vakken als wiskunde. Zo weet je altijd waarom je iets moet kennen of kunnen. De opleiding is breed. Je kunt straks aan de slag in verschillende functies bij uiteenlopende organisaties. Door tijdens je opleiding een gerichte stage te kiezen, kun je al wat ervaring opdoen in een bepaalde richting. Hieronder 3 voorbeelden van beroepsrichtingen van Engineering: Electrical Engineer, Mechanical Engineer, en Mechatronics Engineer."
technische bedrijfskunde,HZ University of Applied Sciences,AD,Roosendaal,Nederlands,2 jaar,"Je ziet altijd mogelijkheden om dingen sneller, beter of duurzamer te doen. En je weet hoe je anderen enthousiast krijgt voor jouw plannen. Bij de Associate degree Bedrijfskunde leer je hoe je deze vaardigheden op de werkvloer kunt inzetten om resultaat te bereiken. Bij de opleiding Bedrijfskunde ontdek je hoe een organisatie intern in elkaar zit en maak je kennis met haar externe omgeving. Vervolgens ga je aan de slag met het in kaart brengen van de processen van een bedrijf en bekijk je welke verbetermogelijkheden er zijn. Je leert door te doen. Dat betekent dat we de lessen starten met een instructie en een stukje theorie dat je meteen daarna toepast in een opdracht uit het bedrijfsleven. De uitkomsten bespreek je met elkaar onder begeleiding van een docent. Ook stage is een groot onderdeel van het programma. De opleiding is breed. Je oriÃ«nteert je op verschillende beroepsrichtingen. Door gericht je stageplek te kiezen, kun je al wat ervaring opdoen in een bepaalde hoek. Bijvoorbeeld in de richting van: Accountmanager, Communicatie-professional, Marketeer, en Ondernemer."
